datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO_lag_1,CO_lag_2,CO_lag_3,CO_lag_24,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_24,hour,day_of_week,month
2004-03-31 21:00:00,1.5,1060.0,109.0,5.5,787.0,81.0,1044.0,91.0,1418.0,833.0,12.6,57.0,0.8315,2.3,2.7,2.8,1.3,105.0,107.0,103.0,84.0,21,2,3
2004-03-31 22:00:00,1.4,1050.0,105.0,5.1,769.0,60.0,1078.0,79.0,1409.0,759.0,12.3,57.8,0.8224,1.5,2.3,2.7,1.2,91.0,105.0,107.0,81.0,22,2,3
2004-03-31 23:00:00,1.2,1029.0,84.0,4.8,754.0,57.0,1098.0,79.0,1395.0,749.0,12.0,58.4,0.8164,1.4,1.5,2.3,1.5,79.0,91.0,105.0,91.0,23,2,3
2004-04-01 00:00:00,1.6,1143.0,106.0,6.3,825.0,96.0,986.0,86.0,1477.0,978.0,12.0,61.6,0.8593,1.2,1.4,1.5,1.3,79.0,79.0,91.0,82.0,0,3,4
2004-04-01 01:00:00,1.2,1044.0,100.0,5.1,770.0,85.0,1031.0,70.0,1425.0,944.0,11.5,63.9,0.8652,1.6,1.2,1.4,1.0,86.0,79.0,79.0,64.0,1,3,4
2004-04-01 02:00:00,1.1,1034.0,71.0,4.1,716.0,50.0,1085.0,55.0,1405.0,891.0,10.7,67.2,0.863,1.2,1.6,1.2,0.9,70.0,86.0,79.0,70.0,2,3,4
2004-04-01 03:00:00,0.9,956.0,72.0,4.0,713.0,53.5,1099.0,52.0,1422.0,849.0,9.0,73.1,0.8394,1.1,1.2,1.6,0.5,55.0,70.0,86.0,48.0,3,3,4
2004-04-01 04:00:00,0.7,909.0,44.0,2.4,615.0,57.0,1237.0,49.0,1322.0,790.0,10.2,66.6,0.8299,0.9,1.1,1.2,0.5,52.0,55.0,70.0,26.0,4,3,4
2004-04-01 05:00:00,0.9,996.0,45.0,2.9,648.0,64.0,1176.0,50.0,1340.0,852.0,11.0,63.7,0.8325,0.7,0.9,1.1,0.6,49.0,52.0,55.0,58.0,5,3,4
2004-04-01 06:00:00,1.7,1154.0,134.0,7.4,876.0,153.0,1002.0,67.0,1561.0,987.0,9.6,68.8,0.8243,0.9,0.7,0.9,1.0,50.0,49.0,52.0,93.0,6,3,4
2004-04-01 07:00:00,4.2,1510.0,505.0,19.8,1291.0,342.0,675.0,94.0,1949.0,1435.0,9.5,69.6,0.8273,1.7,0.9,0.7,3.1,67.0,50.0,49.0,110.0,7,3,4
2004-04-01 09:00:00,4.6,1512.0,737.0,21.0,1323.0,304.0,631.0,139.0,2001.0,1677.0,16.2,48.6,0.8892,4.2,1.7,0.9,4.1,94.0,67.0,50.0,115.0,9,3,4
2004-04-01 10:00:00,2.8,1258.0,375.0,11.7,1040.0,192.0,800.0,113.0,1701.0,1282.0,19.2,39.6,0.8693,4.6,4.2,1.7,2.2,139.0,94.0,67.0,125.0,10,3,4
2004-04-01 11:00:00,1.6,1094.0,124.0,6.8,850.0,130.0,970.0,88.0,1489.0,871.0,19.7,38.4,0.8743,2.8,4.6,4.2,1.7,113.0,139.0,94.0,118.0,11,3,4
2004-04-01 12:00:00,1.7,1129.0,137.0,7.4,875.0,106.0,974.0,73.0,1524.0,759.0,20.6,36.7,0.8797,1.6,2.8,4.6,1.9,88.0,113.0,139.0,109.0,12,3,4
2004-04-01 13:00:00,1.7,1125.0,179.0,8.6,924.0,102.0,937.0,73.0,1542.0,790.0,21.8,33.9,0.8771,1.7,1.6,2.8,2.9,73.0,88.0,113.0,123.0,13,3,4
2004-04-01 14:00:00,1.7,1170.75,222.0,10.549999999999999,991.25,99.0,901.0,72.0,1454.75,889.25,22.25,32.3,0.85565,1.7,1.7,1.6,2.2,73.0,73.0,88.0,114.0,14,3,4
2004-04-01 15:00:00,1.9,1216.5,197.0,12.499999999999998,1058.5,108.0,865.0,81.0,1367.5,988.5,22.700000000000003,30.7,0.8342,1.7,1.7,1.7,2.6,72.0,73.0,73.0,114.0,15,3,4
2004-04-01 16:00:00,2.3,1262.25,319.0,14.45,1125.75,131.0,829.0,93.0,1280.25,1087.75,23.150000000000002,29.1,0.81275,1.9,1.7,1.7,3.1,81.0,72.0,73.0,119.0,16,3,4
2004-04-01 17:00:00,3.3,1308.0,388.0,16.4,1193.0,163.0,793.0,106.0,1193.0,1187.0,23.6,27.5,0.7913,2.3,1.9,1.7,2.3,93.0,81.0,72.0,111.0,17,3,4
2004-04-01 18:00:00,4.2,1529.0,589.0,21.2,1331.0,211.0,700.0,132.0,2028.0,1399.0,22.8,32.1,0.8814,3.3,2.3,1.9,2.4,106.0,93.0,81.0,103.0,18,3,4
2004-04-01 20:00:00,4.9,1536.0,655.0,20.2,1302.0,269.0,666.0,161.0,1922.0,1599.0,18.3,40.9,0.8493,4.2,3.3,2.3,2.8,132.0,106.0,93.0,103.0,20,3,4
2004-04-01 21:00:00,2.5,1192.0,254.0,10.8,1007.0,154.0,827.0,124.0,1604.0,1223.0,16.8,44.0,0.8341,4.9,4.2,3.3,2.7,161.0,132.0,106.0,107.0,21,3,4
2004-04-01 22:00:00,2.0,1186.0,188.0,9.9,976.0,127.0,844.0,113.0,1570.0,1200.0,15.8,48.0,0.8569,2.5,4.9,4.2,2.3,124.0,161.0,132.0,105.0,22,3,4
2004-04-01 23:00:00,2.0,1203.0,120.0,8.5,920.0,122.0,898.0,103.0,1529.0,1118.0,14.9,52.0,0.8757,2.0,2.5,4.9,1.5,113.0,124.0,161.0,91.0,23,3,4
2004-04-02 00:00:00,2.0,1139.0,157.0,8.0,899.0,126.0,921.0,104.0,1514.0,1067.0,14.1,54.4,0.8701,2.0,2.0,2.5,1.4,103.0,113.0,124.0,79.0,0,4,4
2004-04-02 01:00:00,1.3,1072.0,88.0,5.6,795.0,84.0,986.0,93.0,1442.0,1048.0,13.3,58.8,0.8922,2.0,2.0,2.0,1.2,104.0,103.0,113.0,79.0,1,4,4
2004-04-02 02:00:00,1.0,954.0,68.0,3.2,667.0,58.0,1180.0,60.0,1350.0,718.0,13.3,60.9,0.9229,1.3,2.0,2.0,1.6,93.0,104.0,103.0,86.0,2,4,4
2004-04-02 03:00:00,0.9,951.0,57.0,3.3,673.0,47.5,1137.0,56.0,1381.0,797.0,11.8,64.3,0.8869,1.0,1.3,2.0,1.2,60.0,93.0,104.0,70.0,3,4,4
2004-04-02 04:00:00,0.8,926.0,36.0,2.8,638.0,37.0,1195.0,52.0,1342.0,749.0,11.2,65.9,0.8775,0.9,1.0,1.3,1.1,56.0,60.0,93.0,55.0,4,4,4
2004-04-02 05:00:00,0.7,968.0,51.0,2.6,628.0,56.0,1197.0,66.0,1372.0,737.0,11.3,72.9,0.9738,0.8,0.9,1.0,0.9,52.0,56.0,60.0,52.0,5,4,4
2004-04-02 06:00:00,1.1,1067.0,93.0,4.3,727.0,91.0,1055.0,82.0,1448.0,903.0,11.4,71.8,0.9671,0.7,0.8,0.9,0.7,66.0,52.0,56.0,49.0,6,4,4
2004-04-02 07:00:00,2.6,1386.0,284.0,13.0,1083.0,159.0,798.0,109.0,1833.0,1159.0,11.9,73.7,1.0254,1.1,0.7,0.8,0.9,82.0,66.0,52.0,50.0,7,4,4
2004-04-02 08:00:00,3.9,1474.0,486.0,20.3,1306.0,190.0,634.0,114.0,2060.0,1365.0,12.6,70.2,1.0221,2.6,1.1,0.7,1.7,109.0,82.0,66.0,67.0,8,4,4
2004-04-02 09:00:00,5.0,1569.0,798.0,20.7,1316.0,249.0,634.0,139.0,2054.0,1510.0,13.6,65.3,1.0136,3.9,2.6,1.1,4.2,114.0,109.0,82.0,94.0,9,4,4
2004-04-02 10:00:00,3.3,1375.0,524.0,15.9,1177.0,196.0,706.0,127.0,1898.0,1386.0,16.9,52.3,1.0013,5.0,3.9,2.6,4.6,139.0,114.0,109.0,139.0,10,4,4
2004-04-02 11:00:00,2.9,1328.0,468.0,14.2,1123.0,180.0,738.0,127.0,1821.0,1368.0,19.4,44.1,0.9855,3.3,5.0,3.9,2.8,127.0,139.0,114.0,113.0,11,4,4
2004-04-02 12:00:00,3.1,1341.0,454.0,15.9,1176.0,167.0,748.0,135.0,1825.0,1347.0,22.9,33.8,0.9322,2.9,3.3,5.0,1.6,127.0,127.0,139.0,88.0,12,4,4
2004-04-02 13:00:00,3.0,1297.0,461.0,16.1,1183.0,159.0,765.0,130.0,1773.0,1242.0,23.6,31.3,0.9001,3.1,2.9,3.3,1.7,135.0,127.0,127.0,73.0,13,4,4
2004-04-02 14:00:00,2.7,1303.0,391.0,14.7,1139.0,152.0,790.0,126.0,1761.0,1138.0,24.7,30.5,0.9371,3.0,3.1,2.9,1.7,130.0,135.0,127.0,73.0,14,4,4
2004-04-02 15:00:00,2.7,1281.0,337.0,14.0,1116.0,149.0,809.0,121.0,1703.0,1080.0,26.1,27.3,0.9101,2.7,3.0,3.1,1.7,126.0,130.0,135.0,72.0,15,4,4
2004-04-02 16:00:00,2.6,1248.0,297.0,13.6,1103.0,143.0,872.0,122.0,1632.0,1002.0,27.6,22.8,0.8288,2.7,2.7,3.0,1.9,121.0,126.0,130.0,81.0,16,4,4
2004-04-02 17:00:00,3.7,1382.0,588.0,19.7,1288.0,185.0,778.0,138.0,1799.0,1212.0,26.9,22.3,0.7792,2.6,2.7,2.7,2.3,122.0,121.0,126.0,93.0,17,4,4
2004-04-02 18:00:00,4.5,1491.0,721.0,23.3,1385.0,223.0,685.0,165.0,1915.0,1486.0,24.3,30.1,0.9012,3.7,2.6,2.7,3.3,138.0,122.0,121.0,106.0,18,4,4
2004-04-02 19:00:00,4.7,1620.0,710.0,24.1,1407.0,215.0,641.0,154.0,2052.0,1567.0,21.2,40.1,0.9978,4.5,3.7,2.6,4.2,165.0,138.0,122.0,132.0,19,4,4
2004-04-02 21:00:00,3.0,1374.0,415.0,14.1,1121.0,180.0,771.0,146.0,1685.0,1399.0,18.5,43.0,0.9074,4.7,4.5,3.7,4.9,154.0,165.0,138.0,161.0,21,4,4
2004-04-02 22:00:00,1.9,1287.0,245.0,10.1,982.0,115.0,841.0,124.0,1582.0,1291.0,17.8,47.0,0.9467,3.0,4.7,4.5,2.5,146.0,154.0,165.0,124.0,22,4,4
2004-04-02 23:00:00,2.3,1408.0,294.0,12.1,1052.0,149.0,761.0,124.0,1684.0,1443.0,16.8,53.2,1.01,1.9,3.0,4.7,2.0,124.0,146.0,154.0,113.0,23,4,4
2004-04-03 00:00:00,1.6,1254.0,139.0,9.0,941.0,98.0,828.0,106.0,1566.0,1270.0,17.1,51.8,0.999,2.3,1.9,3.0,2.0,124.0,124.0,146.0,103.0,0,5,4
2004-04-03 01:00:00,1.3,1141.0,98.0,6.3,827.0,73.0,936.0,88.0,1488.0,1110.0,16.2,54.2,0.9933,1.6,2.3,1.9,2.0,106.0,124.0,124.0,104.0,1,5,4
2004-04-03 02:00:00,1.2,1141.0,88.0,5.3,777.0,69.0,986.0,83.0,1455.0,1060.0,15.1,58.2,0.9886,1.3,1.6,2.3,1.3,88.0,106.0,124.0,93.0,2,5,4
2004-04-03 03:00:00,0.9,1042.0,66.0,3.8,697.0,64.5,1056.0,78.5,1410.0,965.0,15.1,57.6,0.9796,1.2,1.3,1.6,1.0,83.0,88.0,106.0,60.0,3,5,4
2004-04-03 04:00:00,0.8,986.0,57.0,3.0,651.0,60.0,1145.0,74.0,1380.0,891.0,14.5,58.0,0.9488,0.9,1.2,1.3,0.9,78.5,83.0,88.0,56.0,4,5,4
2004-04-03 05:00:00,0.8,1005.0,57.0,3.3,673.0,56.0,1103.0,64.0,1387.0,905.0,13.7,61.6,0.9631,0.8,0.9,1.2,0.8,74.0,78.5,83.0,52.0,5,5,4
2004-04-03 06:00:00,0.9,1041.0,60.0,3.5,683.0,73.0,1112.0,69.0,1398.0,899.0,13.9,59.6,0.9408,0.8,0.8,0.9,0.7,64.0,74.0,78.5,66.0,6,5,4
2004-04-03 07:00:00,2.0,1272.0,200.0,9.5,959.0,159.0,846.0,91.0,1660.0,1136.0,13.3,61.7,0.9399,0.9,0.8,0.8,1.1,69.0,64.0,74.0,82.0,7,5,4
2004-04-03 08:00:00,3.0,1436.0,451.0,15.2,1154.0,203.0,704.0,96.0,1872.0,1391.0,15.1,55.8,0.9486,2.0,0.9,0.8,2.6,91.0,69.0,64.0,109.0,8,5,4
2004-04-03 09:00:00,3.1,1472.0,422.0,14.3,1126.0,211.0,720.0,106.0,1816.0,1460.0,17.0,50.5,0.9684,3.0,2.0,0.9,3.9,96.0,91.0,69.0,114.0,9,5,4
2004-04-05 10:00:00,3.1,1461.0,424.0,14.3,1127.0,236.0,703.0,124.0,1836.0,1451.0,15.6,57.4,1.0075,3.1,3.0,2.0,5.0,106.0,96.0,91.0,139.0,10,0,4
2004-04-05 11:00:00,3.0,1430.0,339.0,13.7,1107.0,228.0,713.0,121.0,1853.0,1409.0,16.6,55.2,1.0382,3.1,3.1,3.0,3.3,124.0,106.0,96.0,127.0,11,0,4
2004-04-05 12:00:00,3.2,1498.0,445.0,15.7,1171.0,206.0,684.0,114.0,1942.0,1434.0,17.0,54.3,1.0434,3.0,3.1,3.1,2.9,121.0,124.0,106.0,127.0,12,0,4
2004-04-05 13:00:00,3.1,1454.0,535.0,15.4,1162.0,188.0,682.0,114.0,1915.0,1457.0,18.0,51.5,1.0552,3.2,3.0,3.1,3.1,114.0,121.0,124.0,135.0,13,0,4
2004-04-05 14:00:00,2.5,1402.0,278.0,12.6,1069.0,158.0,733.0,106.0,1793.0,1325.0,19.5,47.5,1.0653,3.1,3.2,3.0,3.0,114.0,114.0,121.0,130.0,14,0,4
2004-04-05 15:00:00,2.1,1327.0,256.0,9.8,971.0,124.0,803.0,89.0,1705.0,1120.0,21.6,41.7,1.0606,2.5,3.1,3.2,2.7,106.0,114.0,114.0,126.0,15,0,4
2004-04-05 16:00:00,2.0,1273.0,245.0,9.6,963.0,98.0,832.0,82.0,1662.0,931.0,22.2,38.3,1.0106,2.1,2.5,3.1,2.7,89.0,106.0,114.0,121.0,16,0,4
2004-04-05 17:00:00,3.2,1457.0,458.0,16.3,1190.0,160.0,678.0,111.0,1877.0,1212.0,20.3,42.8,1.0053,2.0,2.1,2.5,2.6,82.0,89.0,106.0,122.0,17,0,4
2004-04-05 18:00:00,4.1,1543.0,710.0,19.8,1290.0,194.0,631.0,132.0,2011.0,1353.0,19.7,45.4,1.0312,3.2,2.0,2.1,3.7,111.0,82.0,89.0,138.0,18,0,4
2004-04-05 19:00:00,3.9,1499.0,678.0,18.0,1239.0,174.0,651.0,121.0,1957.0,1359.0,18.8,47.5,1.0199,4.1,3.2,2.0,4.5,132.0,111.0,82.0,165.0,19,0,4
2004-04-05 20:00:00,3.1,1378.0,436.0,13.6,1102.0,157.0,742.0,116.0,1796.0,1273.0,17.9,49.4,1.0064,3.9,4.1,3.2,4.7,121.0,132.0,111.0,154.0,20,0,4
2004-04-05 21:00:00,2.0,1243.0,178.0,8.7,928.0,109.0,852.0,100.0,1622.0,1079.0,17.5,50.9,1.009,3.1,3.9,4.1,3.0,116.0,121.0,132.0,146.0,21,0,4
2004-04-05 22:00:00,1.7,1196.0,160.0,7.7,885.0,85.0,884.0,89.0,1589.0,973.0,17.4,51.8,1.023,2.0,3.1,3.9,1.9,100.0,116.0,121.0,124.0,22,0,4
2004-04-05 23:00:00,1.6,1137.0,177.0,7.3,869.0,90.0,890.0,92.0,1554.0,951.0,17.0,53.9,1.0363,1.7,2.0,3.1,2.3,89.0,100.0,116.0,124.0,23,0,4
2004-04-06 00:00:00,1.0,1015.0,101.0,4.1,718.0,61.0,1065.0,71.0,1428.0,714.0,16.6,55.4,1.0408,1.6,1.7,2.0,1.6,92.0,89.0,100.0,106.0,0,1,4
2004-04-06 01:00:00,0.8,978.0,66.0,2.7,635.0,36.0,1188.0,51.0,1382.0,579.0,15.9,57.0,1.0224,1.0,1.6,1.7,1.3,71.0,92.0,89.0,88.0,1,1,4
2004-04-06 02:00:00,0.5,933.0,40.0,1.5,547.0,25.0,1357.0,39.0,1336.0,542.0,15.0,59.2,1.0059,0.8,1.0,1.6,1.2,51.0,71.0,92.0,83.0,2,1,4
2004-04-06 03:00:00,0.5,927.0,54.0,1.9,579.0,24.5,1267.0,37.0,1370.0,562.0,14.5,61.4,1.0041,0.5,0.8,1.0,0.9,39.0,51.0,71.0,78.5,3,1,4
2004-04-06 04:00:00,0.5,908.0,39.0,1.8,569.0,24.0,1303.0,35.0,1360.0,526.0,14.1,61.6,0.9883,0.5,0.5,0.8,0.8,37.0,39.0,51.0,74.0,4,1,4
2004-04-06 05:00:00,0.8,980.0,62.0,3.4,677.0,73.0,1141.0,64.0,1435.0,659.0,14.6,58.8,0.9711,0.5,0.5,0.5,0.8,35.0,37.0,39.0,64.0,5,1,4
2004-04-06 06:00:00,1.7,1236.0,120.0,8.5,920.0,164.0,880.0,94.0,1641.0,1012.0,14.4,58.9,0.9594,0.8,0.5,0.5,0.9,64.0,35.0,37.0,69.0,6,1,4
2004-04-06 07:00:00,4.5,1664.0,599.0,24.1,1407.0,329.0,594.0,134.0,2198.0,1564.0,15.3,55.2,0.9538,1.7,0.8,0.5,2.0,94.0,64.0,35.0,91.0,7,1,4
2004-04-06 09:00:00,4.4,1524.0,776.0,22.0,1350.0,256.0,588.0,125.0,2096.0,1604.0,18.4,46.3,0.9734,4.5,1.7,0.8,3.0,134.0,94.0,64.0,96.0,9,1,4
2004-04-06 10:00:00,2.9,1329.0,470.0,14.1,1119.0,182.0,707.0,107.0,1823.0,1288.0,19.6,41.8,0.9407,4.4,4.5,1.7,3.1,125.0,134.0,94.0,106.0,10,1,4
2004-04-06 11:00:00,1.6,1167.0,169.0,7.6,884.0,105.0,881.0,78.0,1580.0,931.0,20.2,40.1,0.937,2.9,4.4,4.5,3.1,107.0,125.0,134.0,124.0,11,1,4
2004-04-06 12:00:00,2.6,1369.0,304.0,14.5,1132.0,136.0,715.0,91.0,1818.0,1162.0,20.9,36.6,0.8939,1.6,2.9,4.4,3.0,78.0,107.0,125.0,121.0,12,1,4
2004-04-06 13:00:00,2.9,1284.0,405.0,13.6,1103.0,167.0,755.0,116.0,1704.0,1064.0,20.4,34.7,0.8229,2.6,1.6,2.9,3.2,91.0,78.0,107.0,114.0,13,1,4
2004-04-06 14:00:00,2.5,1221.0,297.0,11.5,1032.0,166.0,811.0,131.0,1630.0,913.0,19.3,35.4,0.7813,2.9,2.6,1.6,3.1,116.0,91.0,78.0,114.0,14,1,4
2004-04-06 15:00:00,1.9,1096.0,220.0,9.2,947.0,115.0,872.0,113.0,1519.0,684.0,18.6,36.9,0.7829,2.5,2.9,2.6,2.5,131.0,116.0,91.0,106.0,15,1,4
2004-04-06 16:00:00,1.9,1143.0,226.0,10.3,988.0,109.0,849.0,98.0,1590.0,710.0,18.8,36.8,0.7883,1.9,2.5,2.9,2.1,113.0,131.0,116.0,89.0,16,1,4
2004-04-06 17:00:00,2.7,1251.0,456.0,14.0,1116.0,143.0,760.0,116.0,1716.0,923.0,17.5,40.6,0.8068,1.9,1.9,2.5,2.0,98.0,113.0,131.0,82.0,17,1,4
2004-04-06 18:00:00,3.0,1268.0,470.0,15.0,1148.0,159.0,728.0,120.0,1776.0,1006.0,16.8,44.3,0.8428,2.7,1.9,1.9,3.2,116.0,98.0,113.0,111.0,18,1,4
2004-04-06 19:00:00,3.3,1314.0,503.0,15.1,1150.0,181.0,726.0,126.0,1784.0,1083.0,16.3,47.7,0.8746,3.0,2.7,1.9,4.1,120.0,116.0,98.0,132.0,19,1,4
2004-04-06 20:00:00,3.2,1315.0,459.0,14.8,1142.0,178.0,724.0,126.0,1807.0,1161.0,15.6,50.7,0.8947,3.3,3.0,2.7,3.9,126.0,120.0,116.0,121.0,20,1,4
2004-04-06 21:00:00,1.8,1095.0,227.0,8.5,918.0,91.0,896.0,90.0,1527.0,800.0,15.7,49.4,0.8768,3.2,3.3,3.0,3.1,126.0,126.0,120.0,116.0,21,1,4
2004-04-06 22:00:00,1.3,1027.0,152.0,5.9,808.0,76.0,996.0,81.0,1458.0,647.0,15.8,48.6,0.8653,1.8,3.2,3.3,2.0,90.0,126.0,126.0,100.0,22,1,4
2004-04-06 23:00:00,1.1,1012.0,94.0,4.8,752.0,66.0,1053.0,74.0,1393.0,649.0,15.7,47.0,0.8325,1.3,1.8,3.2,1.7,81.0,90.0,126.0,89.0,23,1,4
2004-04-07 00:00:00,0.9,948.0,93.0,4.0,710.0,56.0,1127.0,67.0,1352.0,575.0,15.7,45.9,0.8121,1.1,1.3,1.8,1.6,74.0,81.0,90.0,92.0,0,2,4
2004-04-07 01:00:00,0.7,889.0,49.0,2.3,603.0,35.0,1308.0,46.0,1271.0,455.0,15.6,44.9,0.792,0.9,1.1,1.3,1.0,67.0,74.0,81.0,71.0,1,2,4
2004-04-07 02:00:00,0.4,830.0,30.0,1.4,538.0,21.0,1475.0,30.0,1214.0,392.0,15.6,44.4,0.7827,0.7,0.9,1.1,0.8,46.0,67.0,74.0,51.0,2,2,4
2004-04-07 03:00:00,0.3,801.0,30.0,0.7,464.0,16.5,1749.0,24.5,1154.0,340.0,16.1,42.4,0.7718,0.4,0.7,0.9,0.5,30.0,46.0,67.0,39.0,3,2,4
2004-04-07 04:00:00,0.3,804.0,30.0,0.7,468.0,12.0,1826.0,19.0,1166.0,320.0,15.7,45.4,0.8063,0.3,0.4,0.7,0.5,24.5,30.0,46.0,37.0,4,2,4
2004-04-07 05:00:00,0.3,824.0,32.0,0.8,478.0,22.0,1705.0,32.0,1200.0,331.0,15.3,50.1,0.8617,0.3,0.3,0.4,0.5,19.0,24.5,30.0,35.0,5,2,4
2004-04-07 06:00:00,0.8,1000.0,59.0,3.6,688.0,55.0,1257.0,61.0,1398.0,426.0,14.2,58.6,0.9443,0.3,0.3,0.3,0.8,32.0,19.0,24.5,64.0,6,2,4
2004-04-07 07:00:00,2.8,1307.0,277.0,12.9,1082.0,152.0,777.0,111.0,1769.0,830.0,14.3,58.2,0.9431,0.8,0.3,0.3,1.7,61.0,32.0,19.0,94.0,7,2,4
2004-04-07 08:00:00,3.1,1286.0,454.0,15.7,1171.0,153.0,716.0,102.0,1821.0,1006.0,15.0,52.0,0.8817,2.8,0.8,0.3,4.5,111.0,61.0,32.0,134.0,8,2,4
2004-04-07 09:00:00,2.3,1150.0,211.0,8.6,925.0,152.0,865.0,116.0,1576.0,820.0,13.6,61.4,0.9519,3.1,2.8,0.8,4.4,102.0,111.0,61.0,125.0,9,2,4
2004-04-07 10:00:00,1.6,1087.0,196.0,7.4,876.0,112.0,911.0,96.0,1554.0,737.0,16.1,53.1,0.9675,2.3,3.1,2.8,2.9,116.0,102.0,111.0,107.0,10,2,4
2004-04-07 11:00:00,1.5,1016.0,110.0,6.6,839.0,119.0,991.0,97.0,1448.0,790.0,16.6,44.3,0.8294,1.6,2.3,3.1,1.6,96.0,116.0,102.0,78.0,11,2,4
2004-04-07 12:00:00,1.6,1029.0,164.0,7.8,892.0,122.0,937.0,110.0,1474.0,760.0,17.4,40.3,0.7922,1.5,1.6,2.3,2.6,97.0,96.0,116.0,91.0,12,2,4
2004-04-07 13:00:00,1.8,1109.0,151.0,9.1,943.0,115.0,883.0,103.0,1604.0,767.0,18.1,42.2,0.8679,1.6,1.5,1.6,2.9,110.0,97.0,96.0,116.0,13,2,4
2004-04-07 14:00:00,1.4,997.0,112.0,6.1,817.0,84.0,1030.0,79.0,1426.0,626.0,14.4,51.8,0.8433,1.8,1.6,1.5,2.5,103.0,110.0,97.0,131.0,14,2,4
2004-04-07 15:00:00,1.9,1177.0,117.0,7.5,880.0,146.0,927.0,104.0,1552.0,776.0,10.9,76.4,0.9953,1.4,1.8,1.6,1.9,79.0,103.0,110.0,113.0,15,2,4
2004-04-07 16:00:00,1.2,1045.0,120.0,5.9,808.0,65.0,1038.0,69.0,1421.0,589.0,16.4,47.7,0.8819,1.9,1.4,1.8,1.9,104.0,79.0,103.0,98.0,16,2,4
2004-04-07 17:00:00,2.3,1171.0,251.0,12.7,1073.0,120.0,847.0,96.0,1623.0,872.0,18.0,37.1,0.7598,1.2,1.9,1.4,2.7,69.0,104.0,79.0,116.0,17,2,4
2004-04-07 18:00:00,3.3,1221.0,435.0,13.5,1101.0,185.0,799.0,121.0,1700.0,996.0,14.7,48.7,0.8089,2.3,1.2,1.9,3.0,96.0,69.0,104.0,120.0,18,2,4
2004-04-07 19:00:00,3.1,1262.0,345.0,14.5,1133.0,157.0,774.0,129.0,1748.0,1033.0,11.3,71.3,0.9514,3.3,2.3,1.2,3.3,121.0,96.0,69.0,126.0,19,2,4
2004-04-07 20:00:00,3.3,1207.0,343.0,11.0,1013.0,174.0,876.0,116.0,1632.0,982.0,10.0,74.0,0.9087,3.1,3.3,2.3,3.2,129.0,121.0,96.0,126.0,20,2,4
2004-04-07 21:00:00,1.2,956.0,62.0,3.2,666.0,62.0,1235.0,71.0,1282.0,518.0,9.8,71.8,0.8702,3.3,3.1,3.3,1.8,116.0,129.0,121.0,90.0,21,2,4
2004-04-07 22:00:00,1.3,1020.0,70.0,4.3,727.0,81.0,1153.0,85.0,1391.0,631.0,9.3,75.2,0.8796,1.2,3.3,3.1,1.3,71.0,116.0,129.0,81.0,22,2,4
2004-04-07 23:00:00,1.9,1107.0,114.0,7.1,861.0,118.0,957.0,101.0,1510.0,879.0,9.6,76.0,0.9088,1.3,1.2,3.3,1.1,85.0,71.0,116.0,74.0,23,2,4
2004-04-08 00:00:00,1.4,1020.0,88.0,4.8,752.0,95.0,1074.0,97.0,1398.0,839.0,9.3,75.0,0.8799,1.9,1.3,1.2,0.9,101.0,85.0,71.0,67.0,0,3,4
2004-04-08 01:00:00,1.5,1051.0,95.0,5.7,798.0,84.0,1016.0,89.0,1455.0,876.0,9.0,76.7,0.8825,1.4,1.9,1.3,0.7,97.0,101.0,85.0,46.0,1,3,4
2004-04-08 02:00:00,1.1,965.0,83.0,4.1,716.0,56.0,1087.0,72.0,1383.0,827.0,8.2,79.6,0.8672,1.5,1.4,1.9,0.4,89.0,97.0,101.0,30.0,2,3,4
2004-04-08 03:00:00,0.8,890.0,63.0,3.3,672.0,49.5,1183.0,64.5,1338.0,781.0,7.6,80.6,0.8437,1.1,1.5,1.4,0.3,72.0,89.0,97.0,24.5,3,3,4
2004-04-08 04:00:00,0.8,823.0,38.0,1.8,568.0,43.0,1366.0,57.0,1263.0,699.0,8.3,75.6,0.8302,0.8,1.1,1.5,0.3,64.5,72.0,89.0,19.0,4,3,4
2004-04-08 05:00:00,0.8,869.0,68.0,2.8,642.0,69.0,1291.0,62.0,1288.0,723.0,8.1,72.1,0.7798,0.8,0.8,1.1,0.3,57.0,64.5,72.0,32.0,5,3,4
2004-04-08 06:00:00,1.1,939.0,59.0,4.8,754.0,74.0,1169.0,64.0,1384.0,797.0,8.1,70.4,0.7609,0.8,0.8,0.8,0.8,62.0,57.0,64.5,61.0,6,3,4
2004-04-08 07:00:00,2.6,1274.0,226.0,13.8,1109.0,161.0,820.0,80.0,1723.0,1138.0,8.1,70.5,0.7627,1.1,0.8,0.8,2.8,64.0,62.0,57.0,111.0,7,3,4
2004-04-08 08:00:00,5.1,1512.0,802.0,27.1,1482.0,308.0,596.0,118.0,2189.0,1605.0,9.9,64.3,0.7859,2.6,1.1,0.8,3.1,80.0,64.0,62.0,102.0,8,3,4
2004-04-08 09:00:00,4.2,1435.0,585.0,19.1,1271.0,300.0,676.0,130.0,1885.0,1569.0,13.0,54.2,0.809,5.1,2.6,1.1,2.3,118.0,80.0,64.0,116.0,9,3,4
